time,latitude,longitude,number,step,depthBelowLandLayer,valid_time,stl1,surface,slt,sp,sd,u10,v10,t2m,d2m,sf,e,ro,tp
2022-06-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017407001,5.00679e-06,0.00048017502
2022-06-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-06-01 12:00:00,304.10956,0.0,2.0,100053.25,0.0,2.8866005,2.433607,302.84308,298.08527,,,,
2022-07-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014877738,0.00019598007,0.000834465
2022-07-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-07-01 12:00:00,300.8159,0.0,2.0,100073.625,0.0,4.2647285,1.9745083,300.55652,298.1341,,,,
2022-08-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016528112,0.00026535988,0.0005341768
2022-08-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-08-01 12:00:00,301.15576,0.0,2.0,100066.336,0.0,4.236782,2.1185684,300.85892,297.97675,,,,
2022-09-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013460452,0.00018417835,0.0006816387
2022-09-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-09-01 12:00:00,301.42258,0.0,2.0,100281.06,0.0,2.5070333,0.5319433,300.90253,297.9773,,,,
2022-10-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001238049,0.00012731552,0.00036346912
2022-10-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-10-01 12:00:00,301.8413,0.0,2.0,100582.01,0.0,1.7581129,-0.9538326,302.11316,296.6195,,,,
2022-11-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010413467,3.2901764e-05,0.0
2022-11-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-11-01 12:00:00,301.37622,0.0,2.0,100731.2,0.0,2.1133776,-2.1949587,301.7951,293.58994,,,,
2022-12-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001043689,1.5616417e-05,4.7683716e-07
2022-12-01 12:00:00,19.0,73.0,0,0 days,0.0,2022-12-01 12:00:00,301.7263,0.0,2.0,100703.734,0.0,2.5895424,-2.2554474,301.6502,293.2149,,,,
2023-01-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012300722,8.583069e-06,0.0
2023-01-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-01-01 12:00:00,299.86673,0.0,2.0,100888.28,0.0,2.9750252,-2.4400072,299.67032,290.398,,,,
2023-02-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014368189,5.364418e-06,0.0
2023-02-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-02-01 12:00:00,302.2995,0.0,2.0,100779.45,0.0,3.1557732,-2.7085314,303.06296,291.2448,,,,
2023-03-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016584038,3.874302e-06,4.696846e-05
2023-03-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-03-01 12:00:00,303.48773,0.0,2.0,100651.67,0.0,3.6317635,-1.1820679,302.82623,293.5407,,,,
2023-04-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00018569129,2.3841858e-06,0.0
2023-04-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-04-01 12:00:00,305.8999,0.0,2.0,100426.625,0.0,4.3006945,-2.0375557,304.7091,295.66818,,,,
2023-05-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00016715075,1.5497208e-06,0.0
2023-05-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-05-01 12:00:00,306.9647,0.0,2.0,100435.64,0.0,4.6586084,-0.80376816,304.83148,297.9164,,,,
2023-06-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017141411,3.540516e-05,0.00059616566
2023-06-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-06-01 12:00:00,305.22424,0.0,2.0,100184.984,0.0,3.9978209,2.8203888,303.8391,298.64117,,,,
2023-07-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013301196,0.00042033195,0.0014023781
2023-07-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-07-01 12:00:00,300.87747,0.0,2.0,100141.07,0.0,4.798908,1.9514265,300.5871,298.57648,,,,
2023-08-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015938678,0.00012409687,0.00023186207
2023-08-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-08-01 12:00:00,301.7235,0.0,2.0,100471.55,0.0,4.015873,1.2966585,301.31714,297.98895,,,,
2023-09-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012570107,0.00014269352,0.0006098747
2023-09-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-09-01 12:00:00,301.7926,0.0,2.0,100289.484,0.0,2.5327187,0.079478264,301.50732,298.44815,,,,
2023-10-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001209816,7.9751015e-05,5.00679e-06
2023-10-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-10-01 12:00:00,303.51373,0.0,2.0,100679.05,0.0,2.5965605,-1.963419,304.13824,297.4554,,,,
2023-11-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010967883,2.348423e-05,3.9339066e-06
2023-11-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-11-01 12:00:00,303.60425,0.0,2.0,100723.79,0.0,2.5679712,-1.7193174,303.42865,295.20337,,,,
2023-12-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.826734e-05,1.1205673e-05,0.0
2023-12-01 12:00:00,19.0,73.0,0,0 days,0.0,2023-12-01 12:00:00,302.46216,0.0,2.0,100770.984,0.0,2.3713388,-2.3032484,302.36908,293.09848,,,,
2024-01-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000130011,6.4373016e-06,2.3841858e-07
2024-01-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-01-01 12:00:00,301.42245,0.0,2.0,100867.53,0.0,2.9516106,-2.3848019,301.17114,291.21545,,,,
2024-02-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014621485,4.053116e-06,0.0
2024-02-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-02-01 12:00:00,302.15738,0.0,2.0,100881.15,0.0,3.3707,-2.621748,302.242,291.8597,,,,
2024-03-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017628237,2.7418137e-06,0.0
2024-03-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-03-01 12:00:00,303.70514,0.0,2.0,100703.92,0.0,3.9122734,-2.5474539,303.01755,293.2455,,,,
2024-04-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00020471378,1.7881393e-06,0.0
2024-04-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-04-01 12:00:00,306.3629,0.0,2.0,100321.195,0.0,4.483712,-2.265602,305.38098,295.94263,,,,
2024-05-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017515174,1.4305115e-06,1.3589859e-05
2024-05-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-05-01 12:00:00,307.02597,0.0,2.0,100108.89,0.0,4.718258,-0.66896915,305.16595,298.55896,,,,
2024-06-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017061457,2.7298927e-05,0.0006970167
2024-06-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-06-01 12:00:00,304.43115,0.0,2.0,99989.17,0.0,3.6740828,2.0305338,303.3072,299.11102,,,,
2024-07-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001284671,0.0002746582,0.001083374
2024-07-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-07-01 12:00:00,300.8596,0.0,2.0,99883.56,0.0,4.6073933,2.9847736,300.92413,298.84802,,,,
2024-08-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00014039758,0.00022888184,0.00048327446
2024-08-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-08-01 12:00:00,301.46478,0.0,2.0,100204.586,0.0,3.7727594,1.3167124,301.48895,298.52847,,,,
2024-09-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015211897,0.0003080368,0.0007375479
2024-09-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-09-01 12:00:00,301.6566,0.0,2.0,100294.0,0.0,3.2184725,0.39777184,301.39804,298.08932,,,,
2024-10-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012512156,0.00010764599,0.00022268295
2024-10-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-10-01 12:00:00,303.11203,0.0,2.0,100466.875,0.0,2.0124416,-0.99170685,303.4159,298.28967,,,,
2024-11-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013318588,3.194809e-05,0.0
2024-11-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-11-01 12:00:00,302.73065,0.0,2.0,100686.375,0.0,1.7484255,-1.9166269,302.98425,293.03342,,,,
2024-12-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.9773286e-05,1.4424324e-05,1.1920929e-07
2024-12-01 12:00:00,19.0,73.0,0,0 days,0.0,2024-12-01 12:00:00,301.0288,0.0,2.0,100737.414,0.0,2.4611015,-2.2226934,301.00897,292.78296,,,,
2025-01-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000112298876,8.165836e-06,0.0
2025-01-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-01-01 12:00:00,301.4899,0.0,2.0,100738.58,0.0,2.9249268,-2.2651072,301.4289,292.05432,,,,
2025-02-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00015011872,5.066395e-06,0.0
2025-02-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-02-01 12:00:00,302.83014,0.0,2.0,100761.12,0.0,3.5801802,-2.5562696,302.99255,291.8474,,,,
2025-03-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00018896768,3.2186508e-06,0.0
2025-03-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-03-01 12:00:00,305.03116,0.0,2.0,100544.82,0.0,4.119133,-2.0694723,304.44305,293.8192,,,,
2025-04-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000175755,2.1457672e-06,0.0
2025-04-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-04-01 12:00:00,306.58704,0.0,2.0,100362.836,0.0,4.3671074,-0.7784414,304.87775,297.03333,,,,
2025-05-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017527258,2.026558e-06,0.00014913082
2025-05-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-05-01 12:00:00,304.91663,0.0,2.0,100070.67,0.0,3.582488,0.21079636,303.5467,298.013,,,,
2025-06-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00017833617,9.179115e-05,0.00072801113
2025-06-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-06-01 12:00:00,302.67743,0.0,2.0,100002.95,0.0,3.8895702,2.4387674,302.06085,298.87134,,,,
2025-07-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001581104,0.00014305115,0.00063347816
2025-07-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-07-01 12:00:00,301.17487,0.0,2.0,100028.49,0.0,4.537898,2.851842,300.73608,298.32697,,,,
2025-08-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013942062,0.0002439022,0.0005700588
2025-08-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-08-01 12:00:00,301.01807,0.0,2.0,100240.84,0.0,3.751727,1.7866554,300.70386,297.94946,,,,
2025-09-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012808689,0.00021255016,0.00077164173
2025-09-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-09-01 12:00:00,300.8004,0.0,2.0,100350.84,0.0,3.0104933,0.5242071,300.5127,297.57837,,,,
2025-10-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013804482,9.512901e-05,0.00011384487
2025-10-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-10-01 12:00:00,302.46875,0.0,2.0,100431.84,0.0,1.5224142,0.33881664,302.74213,297.33624,,,,
2025-11-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011134357,2.3841858e-05,1.4066696e-05
2025-11-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-11-01 12:00:00,301.46887,0.0,2.0,100859.68,0.0,2.048462,-1.217617,301.56046,292.86264,,,,
2025-12-01 06:00:00,19.0,73.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.692779e-05,1.04904175e-05,0.0
2025-12-01 12:00:00,19.0,73.0,0,0 days,0.0,2025-12-01 12:00:00,301.09818,0.0,2.0,100873.58,0.0,2.0950909,-1.9391365,301.46457,289.21426,,,,
2021-01-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,7.95722e-06,-1.901295e-06,9.655952e-06,4.3153763e-05
2021-01-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-01-01 12:00:00,272.55597,0.0,4.0,101335.016,0.0011100769,0.8012476,-1.01085,270.32062,264.0838,,,,
2021-02-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,1.5169382e-05,-3.0167866e-06,7.748604e-06,1.5258789e-05
2021-02-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-02-01 12:00:00,276.4888,0.0,4.0,101018.664,0.0002708435,1.1825266,-0.075460434,275.06268,268.3047,,,,
2021-03-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,3.2663345e-05,-7.4368436e-06,7.033348e-06,4.9829483e-05
2021-03-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-03-01 12:00:00,282.5052,0.0,4.0,100880.016,7.8201294e-05,0.72702503,-0.1673441,281.27014,275.9588,,,,
2021-04-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.4055055e-05,7.033348e-06,0.00011861324
2021-04-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-04-01 12:00:00,287.82248,0.0,4.0,100754.234,0.0,0.60775757,0.118535995,286.54825,278.77182,,,,
2021-05-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.6239239e-05,8.583069e-06,0.00037395954
2021-05-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-05-01 12:00:00,290.55725,0.0,4.0,99890.64,0.0,0.88202095,0.3449211,289.2595,284.89117,,,,
2021-06-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.262919e-06,4.053116e-06,7.4625015e-05
2021-06-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-06-01 12:00:00,295.86127,0.0,4.0,99713.67,0.0,0.49920845,-0.0129413605,294.94577,291.59686,,,,
2021-07-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.341019e-05,3.9577484e-05,0.00030970573
2021-07-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-07-01 12:00:00,300.549,0.0,4.0,99738.67,0.0,0.1786747,0.1657362,299.9883,296.03717,,,,
2021-08-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.3316126e-05,7.1525574e-06,0.00018882751
2021-08-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-08-01 12:00:00,299.20215,0.0,4.0,99848.19,0.0,-0.21821499,0.25201225,297.99542,294.2607,,,,
2021-09-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.4397159e-05,1.1444092e-05,0.00014638901
2021-09-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-09-01 12:00:00,295.43835,0.0,4.0,100338.016,0.0,-1.1718102,-0.38589668,294.63672,290.9239,,,,
2021-10-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.85268e-05,2.7418137e-06,3.0636787e-05
2021-10-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-10-01 12:00:00,288.27835,0.0,4.0,101097.19,0.0,0.27064514,-0.5219965,287.60168,283.84476,,,,
2021-11-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,8.940697e-08,-7.1441755e-06,2.6226044e-06,2.3841858e-06
2021-11-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-11-01 12:00:00,280.9535,0.0,4.0,100901.42,0.0,0.6621809,-0.47282696,279.82278,276.14832,,,,
2021-12-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,1.6391277e-07,-4.5401976e-06,2.8014183e-06,1.0728836e-05
2021-12-01 12:00:00,37.5,127.0,0,0 days,0.0,2021-12-01 12:00:00,274.91,0.0,4.0,101426.42,0.0004310608,0.8645897,-0.856616,272.7521,267.4176,,,,
2022-01-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,4.5001507e-06,-2.7879141e-06,2.6226044e-06,4.9471855e-06
2022-01-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-01-01 12:00:00,272.82233,0.0,4.0,101394.695,0.0002002716,1.2793913,-1.0729542,270.34845,263.13632,,,,
2022-02-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,6.556511e-07,-3.9890874e-06,2.8014183e-06,1.3113022e-06
2022-02-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-02-01 12:00:00,273.96857,0.0,4.0,101449.66,0.00037765503,2.3508005,-1.0105581,271.4572,264.2572,,,,
2022-03-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.3011033e-06,3.8146973e-06,7.2836876e-05
2022-03-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-03-01 12:00:00,280.71503,0.0,4.0,100699.09,0.00012493134,1.0342236,-0.301054,279.98697,274.4134,,,,
2022-04-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.039642e-06,2.3841858e-06,2.7418137e-06
2022-04-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-04-01 12:00:00,287.91235,0.0,4.0,100643.266,0.0,0.86056423,0.46759796,286.24536,279.3735,,,,
2022-05-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.5055062e-05,1.9073486e-06,3.71933e-05
2022-05-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-05-01 12:00:00,292.95685,0.0,4.0,100179.36,0.0,1.7389631,0.5570116,290.57947,282.96463,,,,
2022-06-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0111213e-05,5.1259995e-06,0.00017344952
2022-06-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-06-01 12:00:00,297.04315,0.0,4.0,99685.25,0.0,0.3289833,0.8291149,295.64972,291.33722,,,,
2022-07-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.924159e-05,3.838539e-05,0.0002900362
2022-07-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-07-01 12:00:00,299.78464,0.0,4.0,99527.625,0.0,0.39949417,0.18642235,299.23035,296.5501,,,,
2022-08-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.1142187e-05,0.00026023388,0.00052928925
2022-08-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-08-01 12:00:00,298.48975,0.0,4.0,99684.336,0.0,0.9057274,0.7001114,297.73196,295.6291,,,,
2022-09-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.2205058e-05,0.0002988577,0.00035119057
2022-09-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-09-01 12:00:00,294.61398,0.0,4.0,100347.06,0.0,-0.18486118,-0.77127934,294.0998,290.36597,,,,
2022-10-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.8379185e-05,6.401539e-05,0.00015735626
2022-10-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-10-01 12:00:00,286.98584,0.0,4.0,101106.01,0.0,0.6912184,-0.88596153,285.81238,282.37537,,,,
2022-11-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,5.9604645e-07,-9.512296e-06,2.8133392e-05,0.00013792515
2022-11-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-11-01 12:00:00,282.5481,0.0,4.0,101098.2,0.0,0.8760729,-0.5509157,281.65448,276.83212,,,,
2022-12-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,8.046627e-07,-4.590722e-06,1.6093254e-05,1.0728836e-06
2022-12-01 12:00:00,37.5,127.0,0,0 days,0.0,2022-12-01 12:00:00,273.1013,0.0,4.0,101404.734,0.0015144348,1.2750893,-1.0098419,269.58966,263.73834,,,,
2023-01-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,2.8178096e-05,-5.4519624e-06,1.2874603e-05,7.176399e-05
2023-01-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-01-01 12:00:00,273.4683,0.0,4.0,101356.28,0.0018463135,0.8622322,-0.55621815,270.76016,265.34528,,,,
2023-02-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.1953601e-06,1.0967255e-05,1.1920929e-07
2023-02-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-02-01 12:00:00,275.52997,0.0,4.0,101499.45,0.00032043457,1.0839958,-0.6450548,274.04733,268.19208,,,,
2023-03-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.700843e-06,9.298325e-06,1.4901161e-06
2023-03-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-03-01 12:00:00,282.9018,0.0,4.0,100937.67,0.0,1.5814705,0.055236816,281.45514,273.31415,,,,
2023-04-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.4625955e-05,6.6161156e-06,5.8412552e-05
2023-04-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-04-01 12:00:00,287.54443,0.0,4.0,100421.625,0.0,1.1195421,0.4785576,285.8634,278.04514,,,,
2023-05-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.946743e-06,5.1259995e-06,9.715557e-05
2023-05-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-05-01 12:00:00,292.49203,0.0,4.0,100268.64,0.0,0.77579594,0.24701309,291.2729,285.4047,,,,
2023-06-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.368532e-05,2.7418137e-06,4.184246e-05
2023-06-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-06-01 12:00:00,296.73596,0.0,4.0,99649.984,0.0,1.0134459,0.50398254,295.41138,291.52594,,,,
2023-07-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.7587561e-05,8.34465e-06,0.00024437904
2023-07-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-07-01 12:00:00,299.13138,0.0,4.0,99723.07,0.0,0.4326973,0.8913679,298.57538,296.38898,,,,
2023-08-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.4814392e-05,1.5974045e-05,0.00016117096
2023-08-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-08-01 12:00:00,299.75085,0.0,4.0,99536.55,0.0,0.24682999,-0.18625164,299.12573,296.5202,,,,
2023-09-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.722062e-05,5.9843063e-05,0.00011265278
2023-09-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-09-01 12:00:00,296.47034,0.0,4.0,100277.484,0.0,-0.0058555603,-0.5777483,295.44092,292.82706,,,,
2023-10-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.0757707e-05,4.1007996e-05,7.867813e-06
2023-10-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-10-01 12:00:00,287.8692,0.0,4.0,100848.05,0.0,0.4525175,-0.24808693,287.00934,283.94565,,,,
2023-11-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,2.5331974e-07,-1.7455546e-05,4.863739e-05,0.00019133091
2023-11-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-11-01 12:00:00,280.61206,0.0,4.0,101100.79,1.9073486e-06,0.9180689,-0.53670025,278.87982,274.27563,,,,
2023-12-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,1.0341406e-05,-1.117005e-05,2.5629997e-05,0.00012898445
2023-12-01 12:00:00,37.5,127.0,0,0 days,0.0,2023-12-01 12:00:00,275.8684,0.0,4.0,101409.984,0.0004787445,-0.2292471,-0.69289684,273.7968,269.66098,,,,
2024-01-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,2.554059e-05,-4.2750034e-06,2.2172928e-05,4.1365623e-05
2024-01-01 12:00:00,37.5,127.0,0,0 days,0.0,2024-01-01 12:00:00,274.1627,0.0,4.0,101462.53,0.0006313324,1.0326653,-0.6133175,271.93286,267.33264,,,,
2024-02-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,4.172325e-05,-9.5414e-06,2.0623207e-05,8.606911e-05
2024-02-01 12:00:00,37.5,127.0,0,0 days,0.0,2024-02-01 12:00:00,277.17886,0.0,4.0,101380.15,0.000749588,-0.32119465,-0.35856438,276.07013,272.59995,,,,
2024-03-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,1.8328428e-06,-1.1907658e-05,1.7642975e-05,3.0398369e-05
2024-03-01 12:00:00,37.5,127.0,0,0 days,0.0,2024-03-01 12:00:00,280.90826,0.0,4.0,100760.92,0.0,1.3834648,-0.12850857,279.3906,273.18692,,,,
2024-04-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.129671e-05,1.2755394e-05,1.9669533e-05
2024-04-01 12:00:00,37.5,127.0,0,0 days,0.0,2024-04-01 12:00:00,289.1422,0.0,4.0,100350.195,0.0,0.14484501,0.0068588257,288.2306,281.09888,,,,
2024-05-01 06:00:00,37.5,127.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.4308607e-05,1.7404556e-05,0.00029540062
